number_people,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
17,5,1,0,62,0,1,10,20
24,5,1,0,62,0,1,10,20
27,5,1,0,62.56,0,1,10,21
28,5,1,0,62.56,0,1,10,21
27,5,1,0,62.56,0,1,10,21
17,5,1,0,62.56,0,1,10,21
19,5,1,0,62.56,0,1,10,21
25,5,1,0,62.56,0,1,10,21
22,5,1,0,62,0,1,10,22
25,5,1,0,62,0,1,10,22
21,5,1,0,62,0,1,10,22
24,5,1,0,62,0,1,10,22
16,5,1,0,62,0,1,10,22
18,5,1,0,62,0,1,10,22
11,5,1,0,62.54,0,1,10,23
3,5,1,0,62.54,0,1,10,23
1,5,1,0,62.54,0,1,10,23
1,5,1,0,62.54,0,1,10,23
0,5,1,0,62.54,0,1,10,23
0,5,1,0,62.54,0,1,10,23
0,6,1,0,62.54,0,1,10,0
0,6,1,0,62.54,0,1,10,0
0,6,1,0,62.54,0,1,10,0
0,6,1,0,62.54,0,1,10,0
1,6,1,0,62.54,0,1,10,0
1,6,1,0,62.54,0,1,10,0
0,6,1,0,62.54,0,1,10,0
0,6,1,0,61.33,0,1,10,1
1,6,1,0,61.33,0,1,10,1
0,6,1,0,61.33,0,1,10,1
0,6,1,0,61.33,0,1,10,1
0,6,1,0,61.33,0,1,10,1
0,6,1,0,61.33,0,1,10,1
0,6,1,0,61,0,1,10,2
0,6,1,0,61,0,1,10,2
0,6,1,0,61,0,1,10,2
0,6,1,0,61,0,1,10,2
0,6,1,0,61,0,1,10,2
0,6,1,0,61,0,1,10,2
0,6,1,0,60.61,0,1,10,3
0,6,1,0,60.61,0,1,10,3
0,6,1,0,60.61,0,1,10,3
0,6,1,0,60.61,0,1,10,3
0,6,1,0,60.61,0,1,10,3
1,6,1,0,60.61,0,1,10,3
0,6,1,0,61.05,0,1,10,4
0,6,1,0,61.05,0,1,10,4
0,6,1,0,61.05,0,1,10,4
0,6,1,0,61.05,0,1,10,4
0,6,1,0,61.05,0,1,10,4
0,6,1,0,61.05,0,1,10,4
0,6,1,0,60.67,0,1,10,5
0,6,1,0,60.67,0,1,10,5
0,6,1,0,60.67,0,1,10,5
0,6,1,0,60.67,0,1,10,5
0,6,1,0,60.67,0,1,10,5
0,6,1,0,60.67,0,1,10,5
0,6,1,0,62.22,0,1,10,6
0,6,1,0,62.22,0,1,10,6
0,6,1,0,62.22,0,1,10,6
0,6,1,0,62.22,0,1,10,6
0,6,1,0,62.22,0,1,10,6
0,6,1,0,62.22,0,1,10,6
0,6,1,0,62.94,0,1,10,7
0,6,1,0,62.94,0,1,10,7
0,6,1,0,62.94,0,1,10,7
0,6,1,0,62.94,0,1,10,7
0,6,1,0,62.94,0,1,10,7
4,6,1,0,62.94,0,1,10,7
6,6,1,0,62.33,0,1,10,8
7,6,1,0,62.33,0,1,10,8
10,6,1,0,62.33,0,1,10,8
15,6,1,0,62.33,0,1,10,8
15,6,1,0,62.33,0,1,10,8
11,6,1,0,62.33,0,1,10,8
21,6,1,0,58.94,0,1,10,9
20,6,1,0,58.94,0,1,10,9
20,6,1,0,58.94,0,1,10,9
13,6,1,0,58.94,0,1,10,9
17,6,1,0,58.94,0,1,10,9
10,6,1,0,58.94,0,1,10,9
11,6,1,0,56.46,0,1,10,10
9,6,1,0,56.46,0,1,10,10
15,6,1,0,56.46,0,1,10,10
11,6,1,0,56.46,0,1,10,10
13,6,1,0,56.46,0,1,10,10
10,6,1,0,59.61,0,1,10,11
17,6,1,0,59.61,0,1,10,11
13,6,1,0,59.61,0,1,10,11
8,6,1,0,59.61,0,1,10,11
12,6,1,0,59.61,0,1,10,11
14,6,1,0,59.61,0,1,10,11
16,6,1,0,62.61,0,1,10,12
13,6,1,0,62.61,0,1,10,12
16,6,1,0,62.61,0,1,10,12
11,6,1,0,62.61,0,1,10,12
13,6,1,0,62.61,0,1,10,12
17,6,1,0,62.61,0,1,10,12
17,6,1,0,63.72,0,1,10,13
19,6,1,0,63.72,0,1,10,13
14,6,1,0,63.72,0,1,10,13
15,6,1,0,63.72,0,1,10,13
16,6,1,0,63.72,0,1,10,13
18,6,1,0,63.72,0,1,10,13
20,6,1,0,64,0,1,10,14
17,6,1,0,64,0,1,10,14
12,6,1,0,64,0,1,10,14
18,6,1,0,64,0,1,10,14
18,6,1,0,64,0,1,10,14
19,6,1,0,64,0,1,10,14
20,6,1,0,64,0,1,10,15
23,6,1,0,64,0,1,10,15
27,6,1,0,64,0,1,10,15
18,6,1,0,64,0,1,10,15
25,6,1,0,64,0,1,10,15
24,6,1,0,64,0,1,10,15
15,6,1,0,64,0,1,10,16
23,6,1,0,64,0,1,10,16
17,6,1,0,64,0,1,10,16
16,6,1,0,64,0,1,10,16
25,6,1,0,64,0,1,10,16
18,6,1,0,64,0,1,10,16
18,6,1,0,64,0,1,10,17
28,6,1,0,64,0,1,10,17
23,6,1,0,64,0,1,10,17
34,6,1,0,64,0,1,10,17
25,6,1,0,64,0,1,10,17
27,6,1,0,64,0,1,10,17
31,6,1,0,63,0,1,10,18
34,6,1,0,63,0,1,10,18
29,6,1,0,63,0,1,10,18
20,6,1,0,63,0,1,10,18
29,6,1,0,63,0,1,10,18
24,6,1,0,63,0,1,10,18
38,6,1,0,63,0,1,10,19
35,6,1,0,63,0,1,10,19
37,6,1,0,63,0,1,10,19
35,6,1,0,63,0,1,10,19
27,6,1,0,63,0,1,10,19
31,6,1,0,63,0,1,10,19
31,6,1,0,62,0,1,10,20
31,6,1,0,62,0,1,10,20
30,6,1,0,62,0,1,10,20
36,6,1,0,62,0,1,10,20
29,6,1,0,62,0,1,10,20
32,6,1,0,62,0,1,10,20
26,6,1,0,62,0,1,10,21
21,6,1,0,62,0,1,10,21
20,6,1,0,62,0,1,10,21
25,6,1,0,62,0,1,10,21
24,6,1,0,62,0,1,10,21
27,6,1,0,62,0,1,10,21
31,6,1,0,61.33,0,1,10,22
21,6,1,0,61.33,0,1,10,22
30,6,1,0,61.33,0,1,10,22
30,6,1,0,61.33,0,1,10,22
25,6,1,0,61.33,0,1,10,22
29,6,1,0,61.33,0,1,10,22
28,6,1,0,61.54,0,1,10,23
43,6,1,0,61.54,0,1,10,23
20,6,1,0,61.54,0,1,10,23
22,6,1,0,61.54,0,1,10,23
15,6,1,0,61.54,0,1,10,23
15,0,0,0,61,0,1,10,0
19,0,0,0,61,0,1,10,0
21,0,0,0,61,0,1,10,0
17,0,0,0,61,0,1,10,0
19,0,0,0,61,0,1,10,0
16,0,0,0,61,0,1,10,0
12,0,0,0,61,0,1,10,0
13,0,0,0,60.33,0,1,10,1
1,0,0,0,60.33,0,1,10,1
0,0,0,0,60.33,0,1,10,1
0,0,0,0,60.33,0,1,10,1
0,0,0,0,60.33,0,1,10,1
0,0,0,0,60.33,0,1,10,1
0,0,0,0,59.61,0,1,10,2
1,0,0,0,59.61,0,1,10,2
0,0,0,0,59.61,0,1,10,2
0,0,0,0,59.61,0,1,10,2
0,0,0,0,59.61,0,1,10,2
0,0,0,0,59.61,0,1,10,2
0,0,0,0,58.94,0,1,10,3
0,0,0,0,58.94,0,1,10,3
0,0,0,0,58.94,0,1,10,3
0,0,0,0,58.94,0,1,10,3
0,0,0,0,58.94,0,1,10,3
0,0,0,0,58.94,0,1,10,3
0,0,0,0,58.11,0,1,10,4
0,0,0,0,58.11,0,1,10,4
0,0,0,0,58.11,0,1,10,4
2,0,0,0,58.11,0,1,10,4
0,0,0,0,58.11,0,1,10,4
0,0,0,0,58.11,0,1,10,4
0,0,0,0,58,0,1,10,5
0,0,0,0,58,0,1,10,5
1,0,0,0,58,0,1,10,5
0,0,0,0,58,0,1,10,5
2,0,0,0,58,0,1,10,5
1,0,0,0,58,0,1,10,5
3,0,0,0,57.72,0,1,10,6
10,0,0,0,57.72,0,1,10,6
10,0,0,0,57.72,0,1,10,6
10,0,0,0,57.72,0,1,10,6
10,0,0,0,57.72,0,1,10,6
16,0,0,0,57.72,0,1,10,6
13,0,0,0,57,0,1,10,7
11,0,0,0,57,0,1,10,7
11,0,0,0,57,0,1,10,7
11,0,0,0,57,0,1,10,7
16,0,0,0,57,0,1,10,7
27,0,0,0,57,0,1,10,7
31,0,0,0,57.61,0,1,10,8
30,0,0,0,57.61,0,1,10,8
23,0,0,0,57.61,0,1,10,8
24,0,0,0,57.61,0,1,10,8
26,0,0,0,57.61,0,1,10,8
28,0,0,0,57.61,0,1,10,8
34,0,0,0,59.54,0,1,10,9
27,0,0,0,59.54,0,1,10,9
22,0,0,0,59.54,0,1,10,9
28,0,0,0,59.54,0,1,10,9
27,0,0,0,59.54,0,1,10,9
31,0,0,0,59.54,0,1,10,9
32,0,0,0,59.72,0,1,10,10
31,0,0,0,59.72,0,1,10,10
29,0,0,0,59.72,0,1,10,10
24,0,0,0,59.72,0,1,10,10
24,0,0,0,59.72,0,1,10,10
23,0,0,0,59.72,0,1,10,10
22,0,0,0,60.33,0,1,10,11
30,0,0,0,60.33,0,1,10,11
24,0,0,0,60.33,0,1,10,11
25,0,0,0,60.33,0,1,10,11
22,0,0,0,60.33,0,1,10,11
25,0,0,0,60.33,0,1,10,11
22,0,0,0,61.33,0,1,10,12
23,0,0,0,61.33,0,1,10,12
23,0,0,0,61.33,0,1,10,12
26,0,0,0,61.33,0,1,10,12
29,0,0,0,61.33,0,1,10,12
29,0,0,0,61.33,0,1,10,12
37,0,0,0,62.72,0,1,10,13
39,0,0,0,62.72,0,1,10,13
24,0,0,0,62.72,0,1,10,13
31,0,0,0,62.72,0,1,10,13
19,0,0,0,62.72,0,1,10,13
25,0,0,0,62.72,0,1,10,13
18,0,0,0,63,0,1,10,14
21,0,0,0,63,0,1,10,14
29,0,0,0,63,0,1,10,14
31,0,0,0,63,0,1,10,14
29,0,0,0,63,0,1,10,14
29,0,0,0,63,0,1,10,14
37,0,0,0,63,0,1,10,15
34,0,0,0,63,0,1,10,15
27,0,0,0,63,0,1,10,15
31,0,0,0,63,0,1,10,15
29,0,0,0,63,0,1,10,15
37,0,0,0,63,0,1,10,15
37,0,0,0,63,0,1,10,16
26,0,0,0,63,0,1,10,16
31,0,0,0,63,0,1,10,16
33,0,0,0,63,0,1,10,16
39,0,0,0,63,0,1,10,16
40,0,0,0,63,0,1,10,16
46,0,0,0,63,0,1,10,17
46,0,0,0,63,0,1,10,17
47,0,0,0,63,0,1,10,17
48,0,0,0,63,0,1,10,17
38,0,0,0,63,0,1,10,17
37,0,0,0,63,0,1,10,17
41,0,0,0,62,0,1,10,18
49,0,0,0,62,0,1,10,18
49,0,0,0,62,0,1,10,18
46,0,0,0,62,0,1,10,18
34,0,0,0,62,0,1,10,18
41,0,0,0,61.72,0,1,10,19
37,0,0,0,61.72,0,1,10,19
35,0,0,0,61.72,0,1,10,19
40,0,0,0,61.72,0,1,10,19
40,0,0,0,61.72,0,1,10,19
31,0,0,0,61.72,0,1,10,19
33,0,0,0,60.28,0,1,10,20
37,0,0,0,60.28,0,1,10,20
31,0,0,0,60.28,0,1,10,20
26,0,0,0,60.28,0,1,10,20
39,0,0,0,60.28,0,1,10,20
39,0,0,0,60.28,0,1,10,20
32,0,0,0,59.09,0,1,10,21
44,0,0,0,59.09,0,1,10,21
40,0,0,0,59.09,0,1,10,21
44,0,0,0,59.09,0,1,10,21
36,0,0,0,59.09,0,1,10,21
37,0,0,0,59.09,0,1,10,21
39,0,0,0,61.33,0,1,10,22
36,0,0,0,61.33,0,1,10,22
40,0,0,0,61.33,0,1,10,22
33,0,0,0,61.33,0,1,10,22
27,0,0,0,61.33,0,1,10,22
29,0,0,0,61.33,0,1,10,22
29,0,0,0,61.33,0,1,10,23
32,0,0,0,61.33,0,1,10,23
39,0,0,0,61.33,0,1,10,23
30,0,0,0,61.33,0,1,10,23
33,0,0,0,61.33,0,1,10,23
28,0,0,0,61.33,0,1,10,23
28,1,0,0,61.33,0,1,11,0
31,1,0,0,61.33,0,1,11,0
26,1,0,0,61.33,0,1,11,0
25,1,0,0,61.33,0,1,11,0
21,1,0,0,61.33,0,1,11,0
17,1,0,0,61.33,0,1,11,0
13,1,0,0,61.33,0,1,11,0
4,1,0,0,60.33,0,1,11,1
1,1,0,0,60.33,0,1,11,1
1,1,0,0,60.33,0,1,11,1
0,1,0,0,60.33,0,1,11,1
0,1,0,0,60.33,0,1,11,1
2,1,0,0,60.33,0,1,11,1
0,1,0,0,59.61,0,1,11,2
0,1,0,0,59.61,0,1,11,2
0,1,0,0,59.61,0,1,11,2
0,1,0,0,59.61,0,1,11,2
0,1,0,0,59.61,0,1,11,2
0,1,0,0,59.61,0,1,11,2
0,1,0,0,60,0,1,11,3
0,1,0,0,60,0,1,11,3
0,1,0,0,60,0,1,11,3
0,1,0,0,60,0,1,11,3
0,1,0,0,60,0,1,11,3
0,1,0,0,60,0,1,11,3
0,1,0,0,59.33,0,1,11,4
0,1,0,0,59.33,0,1,11,4
0,1,0,0,59.33,0,1,11,4
1,1,0,0,59.33,0,1,11,4
0,1,0,0,59.33,0,1,11,4
1,1,0,0,59.33,0,1,11,4
0,1,0,0,59.33,0,1,11,5
0,1,0,0,59.33,0,1,11,5
0,1,0,0,59.33,0,1,11,5
1,1,0,0,59.33,0,1,11,5
2,1,0,0,59.33,0,1,11,5
2,1,0,0,59.33,0,1,11,5
9,1,0,0,58.72,0,1,11,6
7,1,0,0,58.72,0,1,11,6
11,1,0,0,58.72,0,1,11,6
17,1,0,0,58.72,0,1,11,6
16,1,0,0,58.72,0,1,11,6
23,1,0,0,58.72,0,1,11,6
17,1,0,0,58.33,0,1,11,7
16,1,0,0,58.33,0,1,11,7
16,1,0,0,58.33,0,1,11,7
19,1,0,0,58.33,0,1,11,7
24,1,0,0,58.33,0,1,11,7
24,1,0,0,58.33,0,1,11,7
21,1,0,0,59.33,0,1,11,8
27,1,0,0,59.33,0,1,11,8
26,1,0,0,59.33,0,1,11,8
21,1,0,0,59.33,0,1,11,8
21,1,0,0,59.33,0,1,11,8
35,1,0,0,59.33,0,1,11,8
25,1,0,0,59.61,0,1,11,9
23,1,0,0,59.61,0,1,11,9
26,1,0,0,59.61,0,1,11,9
26,1,0,0,59.61,0,1,11,9
30,1,0,0,59.61,0,1,11,9
36,1,0,0,59.61,0,1,11,9
33,1,0,0,60.33,0,1,11,10
21,1,0,0,60.33,0,1,11,10
29,1,0,0,60.33,0,1,11,10
29,1,0,0,60.33,0,1,11,10
33,1,0,0,60.33,0,1,11,10
33,1,0,0,60.33,0,1,11,10
25,1,0,0,61.33,0,1,11,11
30,1,0,0,61.33,0,1,11,11
28,1,0,0,61.33,0,1,11,11
21,1,0,0,61.33,0,1,11,11
28,1,0,0,61.33,0,1,11,11
22,1,0,0,61.67,0,1,11,12
30,1,0,0,61.67,0,1,11,12
27,1,0,0,61.67,0,1,11,12
31,1,0,0,61.67,0,1,11,12
26,1,0,0,61.39,0,1,11,13
32,1,0,0,61.39,0,1,11,13
22,1,0,0,61.39,0,1,11,13
23,1,0,0,61.39,0,1,11,13
21,1,0,0,61.39,0,1,11,13
20,1,0,0,61.39,0,1,11,13
19,1,0,0,62,0,1,11,14
28,1,0,0,62,0,1,11,14
23,1,0,0,62,0,1,11,14
20,1,0,0,62,0,1,11,14
15,1,0,0,62,0,1,11,14
17,1,0,0,62,0,1,11,14
19,1,0,0,63,0,1,11,15
15,1,0,0,63,0,1,11,15
24,1,0,0,63,0,1,11,15
27,1,0,0,63,0,1,11,15
42,1,0,0,63,0,1,11,15
26,1,0,0,63,0,1,11,15
28,1,0,0,63,0,1,11,16
47,1,0,0,63,0,1,11,16
37,1,0,0,63,0,1,11,16
40,1,0,0,63,0,1,11,16
36,1,0,0,63,0,1,11,16
34,1,0,0,63,0,1,11,16
33,1,0,0,61,0,1,11,17
39,1,0,0,61,0,1,11,17
54,1,0,0,61,0,1,11,17
30,1,0,0,61,0,1,11,17
36,1,0,0,61,0,1,11,17
37,1,0,0,61,0,1,11,17
41,1,0,0,61,0,1,11,18
37,1,0,0,61,0,1,11,18
37,1,0,0,61,0,1,11,18
38,1,0,0,61,0,1,11,18
36,1,0,0,61,0,1,11,18
37,1,0,0,61,0,1,11,18
53,1,0,0,60,0,1,11,19
36,1,0,0,60,0,1,11,19
40,1,0,0,60,0,1,11,19
36,1,0,0,60,0,1,11,19
26,1,0,0,60,0,1,11,19
32,1,0,0,59.67,0,1,11,20
26,1,0,0,59.67,0,1,11,20
31,1,0,0,59.67,0,1,11,20
30,1,0,0,59.67,0,1,11,20
26,1,0,0,59.67,0,1,11,20
30,1,0,0,59.67,0,1,11,20
22,1,0,0,59,0,1,11,21
27,1,0,0,59,0,1,11,21
37,1,0,0,59,0,1,11,21
62,1,0,0,59,0,1,11,21
49,1,0,0,59,0,1,11,21
41,1,0,0,59,0,1,11,21
46,1,0,0,57.67,0,1,11,22
35,1,0,0,57.67,0,1,11,22
43,1,0,0,57.67,0,1,11,22
36,1,0,0,57.67,0,1,11,22
35,1,0,0,57.67,0,1,11,22
36,1,0,0,57.67,0,1,11,22
28,1,0,0,57,0,1,11,23
33,1,0,0,57,0,1,11,23
30,1,0,0,57,0,1,11,23
29,1,0,0,57,0,1,11,23
25,1,0,0,57,0,1,11,23
24,1,0,0,57,0,1,11,23
24,2,0,0,56.67,0,1,11,0
23,2,0,0,56.67,0,1,11,0
19,2,0,0,56.67,0,1,11,0
21,2,0,0,56.67,0,1,11,0
22,2,0,0,56.67,0,1,11,0
14,2,0,0,56.67,0,1,11,0
8,2,0,0,56.67,0,1,11,0
2,2,0,0,56.39,0,1,11,1
1,2,0,0,56.39,0,1,11,1
0,2,0,0,56.39,0,1,11,1
0,2,0,0,56.39,0,1,11,1
0,2,0,0,56.39,0,1,11,1
0,2,0,0,56.39,0,1,11,1
0,2,0,0,55.39,0,1,11,2
2,2,0,0,55.39,0,1,11,2
0,2,0,0,55.39,0,1,11,2
0,2,0,0,55.39,0,1,11,2
0,2,0,0,55.39,0,1,11,2
0,2,0,0,55.39,0,1,11,2
0,2,0,0,55.61,0,1,11,3
0,2,0,0,55.61,0,1,11,3
0,2,0,0,55.61,0,1,11,3
0,2,0,0,55.61,0,1,11,3
0,2,0,0,55.61,0,1,11,3
0,2,0,0,55.61,0,1,11,3
1,2,0,0,54.11,0,1,11,4
0,2,0,0,54.11,0,1,11,4
0,2,0,0,54.11,0,1,11,4
0,2,0,0,54.11,0,1,11,4
0,2,0,0,54.11,0,1,11,4
2,2,0,0,54.11,0,1,11,4
0,2,0,0,54.33,0,1,11,5
1,2,0,0,54.33,0,1,11,5
1,2,0,0,54.33,0,1,11,5
2,2,0,0,54.33,0,1,11,5
2,2,0,0,54.33,0,1,11,5
5,2,0,0,54.33,0,1,11,5
10,2,0,0,53.78,0,1,11,6
11,2,0,0,53.78,0,1,11,6
7,2,0,0,53.78,0,1,11,6
15,2,0,0,53.78,0,1,11,6
15,2,0,0,53.78,0,1,11,6
13,2,0,0,53.78,0,1,11,6
20,2,0,0,53.95,0,1,11,7
18,2,0,0,53.95,0,1,11,7
14,2,0,0,53.95,0,1,11,7
9,2,0,0,53.95,0,1,11,7
22,2,0,0,55.28,0,1,11,8
14,2,0,0,55.28,0,1,11,8
26,2,0,0,55.28,0,1,11,8
20,2,0,0,55.28,0,1,11,8
20,2,0,0,55.28,0,1,11,8
37,2,0,0,55.28,0,1,11,8
22,2,0,0,56.61,0,1,11,9
28,2,0,0,56.61,0,1,11,9
27,2,0,0,56.61,0,1,11,9
29,2,0,0,56.61,0,1,11,9
25,2,0,0,56.61,0,1,11,9
31,2,0,0,58.33,0,1,11,10
32,2,0,0,58.33,0,1,11,10
28,2,0,0,58.33,0,1,11,10
29,2,0,0,58.33,0,1,11,10
32,2,0,0,58.33,0,1,11,10
30,2,0,0,58.33,0,1,11,10
33,2,0,0,60.05,0,1,11,11
28,2,0,0,60.05,0,1,11,11
26,2,0,0,60.05,0,1,11,11
26,2,0,0,60.05,0,1,11,11
24,2,0,0,60.05,0,1,11,11
24,2,0,0,60.05,0,1,11,11
37,2,0,0,61.66,0,1,11,12
28,2,0,0,61.66,0,1,11,12
27,2,0,0,61.66,0,1,11,12
21,2,0,0,61.66,0,1,11,12
20,2,0,0,61.66,0,1,11,12
29,2,0,0,61.66,0,1,11,12
21,2,0,0,64.38,0,1,11,13
28,2,0,0,64.38,0,1,11,13
50,2,0,0,64.38,0,1,11,13
21,2,0,0,64.38,0,1,11,13
25,2,0,0,64.38,0,1,11,13
26,2,0,0,64.94,0,1,11,14
28,2,0,0,64.94,0,1,11,14
29,2,0,0,64.94,0,1,11,14
21,2,0,0,64.94,0,1,11,14
26,2,0,0,64.94,0,1,11,14
23,2,0,0,64.94,0,1,11,14
27,2,0,0,65.45,0,1,11,15
29,2,0,0,65.45,0,1,11,15
33,2,0,0,65.45,0,1,11,15
28,2,0,0,65.45,0,1,11,15
30,2,0,0,65.45,0,1,11,15
36,2,0,0,65.45,0,1,11,15
55,2,0,0,65.84,0,1,11,16
40,2,0,0,65.84,0,1,11,16
39,2,0,0,65.84,0,1,11,16
42,2,0,0,65.84,0,1,11,16
34,2,0,0,65.84,0,1,11,16
38,2,0,0,65.84,0,1,11,16
43,2,0,0,66,0,1,11,17
47,2,0,0,66,0,1,11,17
40,2,0,0,66,0,1,11,17
45,2,0,0,66,0,1,11,17
39,2,0,0,66,0,1,11,17
31,2,0,0,66,0,1,11,17
35,2,0,0,64.54,0,1,11,18
25,2,0,0,64.54,0,1,11,18
40,2,0,0,64.54,0,1,11,18
37,2,0,0,64.54,0,1,11,18
41,2,0,0,64.54,0,1,11,18
40,2,0,0,64.54,0,1,11,18
37,2,0,0,63.09,0,1,11,19
40,2,0,0,63.09,0,1,11,19
38,2,0,0,63.09,0,1,11,19
37,2,0,0,63.09,0,1,11,19
36,2,0,0,63.09,0,1,11,19
38,2,0,0,63.09,0,1,11,19
38,2,0,0,62.11,0,1,11,20
31,2,0,0,62.11,0,1,11,20
30,2,0,0,62.11,0,1,11,20
36,2,0,0,62.11,0,1,11,20
32,2,0,0,62.11,0,1,11,20
32,2,0,0,62.11,0,1,11,20
44,2,0,0,60.67,0,1,11,21
41,2,0,0,60.67,0,1,11,21
35,2,0,0,60.67,0,1,11,21
45,2,0,0,60.67,0,1,11,21
31,2,0,0,60.67,0,1,11,21
36,2,0,0,60.67,0,1,11,21
40,2,0,0,60,0,1,11,22
33,2,0,0,60,0,1,11,22
40,2,0,0,60,0,1,11,22
40,2,0,0,60,0,1,11,22
38,2,0,0,60,0,1,11,22
30,2,0,0,60,0,1,11,22
29,2,0,0,59.54,0,1,11,23
33,2,0,0,59.54,0,1,11,23
46,2,0,0,59.54,0,1,11,23
26,2,0,0,59.54,0,1,11,23
28,2,0,0,59.54,0,1,11,23
28,3,0,0,57.67,0,1,11,0
25,3,0,0,57.67,0,1,11,0
26,3,0,0,57.67,0,1,11,0
16,3,0,0,57.67,0,1,11,0
25,3,0,0,57.67,0,1,11,0
14,3,0,0,57.67,0,1,11,0
17,3,0,0,57.67,0,1,11,0
10,3,0,0,57.95,0,1,11,1
1,3,0,0,57.95,0,1,11,1
1,3,0,0,57.95,0,1,11,1
1,3,0,0,57.95,0,1,11,1
0,3,0,0,57.95,0,1,11,1
0,3,0,0,57.95,0,1,11,1
1,3,0,0,56.95,0,1,11,2
0,3,0,0,56.95,0,1,11,2
0,3,0,0,56.95,0,1,11,2
0,3,0,0,56.95,0,1,11,2
0,3,0,0,56.95,0,1,11,2
0,3,0,0,56.95,0,1,11,2
0,3,0,0,56.67,0,1,11,3
0,3,0,0,56.67,0,1,11,3
0,3,0,0,56.67,0,1,11,3
0,3,0,0,56.67,0,1,11,3
0,3,0,0,56.67,0,1,11,3
0,3,0,0,56.67,0,1,11,3
0,3,0,0,57.33,0,1,11,4
0,3,0,0,57.33,0,1,11,4
1,3,0,0,57.33,0,1,11,4
0,3,0,0,57.33,0,1,11,4
0,3,0,0,57.33,0,1,11,4
0,3,0,0,57.33,0,1,11,4
0,3,0,0,55.39,0,1,11,5
0,3,0,0,55.39,0,1,11,5
1,3,0,0,55.39,0,1,11,5
1,3,0,0,55.39,0,1,11,5
3,3,0,0,55.39,0,1,11,5
4,3,0,0,55.39,0,1,11,5
4,3,0,0,55.67,0,1,11,6
9,3,0,0,55.67,0,1,11,6
7,3,0,0,55.67,0,1,11,6
9,3,0,0,55.67,0,1,11,6
9,3,0,0,55.67,0,1,11,6
15,3,0,0,55.67,0,1,11,6
13,3,0,0,55.95,0,1,11,7
12,3,0,0,55.95,0,1,11,7
19,3,0,0,55.95,0,1,11,7
14,3,0,0,55.95,0,1,11,7
14,3,0,0,55.95,0,1,11,7
22,3,0,0,55.95,0,1,11,7
16,3,0,0,56.95,0,1,11,8
14,3,0,0,56.95,0,1,11,8
24,3,0,0,56.95,0,1,11,8
23,3,0,0,56.95,0,1,11,8
31,3,0,0,56.95,0,1,11,8
29,3,0,0,56.95,0,1,11,8
42,3,0,0,59.28,0,1,11,9
39,3,0,0,59.28,0,1,11,9
31,3,0,0,59.28,0,1,11,9
23,3,0,0,59.28,0,1,11,9
19,3,0,0,59.28,0,1,11,9
18,3,0,0,59.28,0,1,11,9
19,3,0,0,60.95,0,1,11,10
25,3,0,0,60.95,0,1,11,10
21,3,0,0,60.95,0,1,11,10
27,3,0,0,60.95,0,1,11,10
25,3,0,0,60.95,0,1,11,10
32,3,0,0,60.95,0,1,11,10
29,3,0,0,64.44,0,1,11,11
29,3,0,0,64.44,0,1,11,11
26,3,0,0,64.44,0,1,11,11
27,3,0,0,64.44,0,1,11,11
22,3,0,0,64.44,0,1,11,11
26,3,0,0,64.44,0,1,11,11
42,3,0,0,68.77,0,1,11,12
25,3,0,0,68.77,0,1,11,12
27,3,0,0,68.77,0,1,11,12
28,3,0,0,68.77,0,1,11,12
28,3,0,0,68.77,0,1,11,12
22,3,0,0,71.67,0,1,11,13
34,3,0,0,71.67,0,1,11,13
25,3,0,0,71.67,0,1,11,13
21,3,0,0,71.67,0,1,11,13
24,3,0,0,71.67,0,1,11,13
23,3,0,0,71.67,0,1,11,13
20,3,0,0,71.64,0,1,11,14
22,3,0,0,71.64,0,1,11,14
31,3,0,0,71.64,0,1,11,14
32,3,0,0,71.64,0,1,11,14
25,3,0,0,71.64,0,1,11,14
27,3,0,0,71,0,1,11,15
30,3,0,0,71,0,1,11,15
30,3,0,0,71,0,1,11,15
34,3,0,0,71,0,1,11,15
35,3,0,0,71,0,1,11,15
39,3,0,0,71,0,1,11,15
39,3,0,0,70.48,0,1,11,16
40,3,0,0,70.48,0,1,11,16
43,3,0,0,70.48,0,1,11,16
30,3,0,0,70.48,0,1,11,16
37,3,0,0,70.48,0,1,11,16
37,3,0,0,69.82,0,1,11,17
27,3,0,0,69.82,0,1,11,17
38,3,0,0,69.82,0,1,11,17
46,3,0,0,69.82,0,1,11,17
27,3,0,0,69.82,0,1,11,17
26,3,0,0,69,0,1,11,18
32,3,0,0,69,0,1,11,18
3,3,0,0,69,0,1,11,18
0,3,0,0,69,0,1,11,18
0,3,0,0,69,0,1,11,18
0,3,0,0,69,0,1,11,18
0,3,0,0,65.63,0,1,11,19
0,3,0,0,65.63,0,1,11,19
0,3,0,0,65.63,0,1,11,19
0,3,0,0,65.63,0,1,11,19
0,3,0,0,65.63,0,1,11,19
0,3,0,0,64.54,0,1,11,20
0,3,0,0,64.54,0,1,11,20
0,3,0,0,64.54,0,1,11,20
0,3,0,0,64.54,0,1,11,20
0,3,0,0,64.54,0,1,11,20
0,3,0,0,64.54,0,1,11,20
0,3,0,0,63,0,1,11,21
0,3,0,0,63,0,1,11,21
0,3,0,0,63,0,1,11,21
0,3,0,0,63,0,1,11,21
0,3,0,0,63,0,1,11,21
0,3,0,0,63,0,1,11,21
